date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:11:08	12172/12172	---M-Z	200	added ('OK')	text/xml	etag:%227030ca0122ca307ed6abe2da7b974d6d-gzip%22	http://timothylock.ca/author/admin/feed/	C:/My%20Web%20Sites/timothy/timothylock.ca/author/admin/feed/index.html	(from http://timothylock.ca/author/admin/)
19:11:08	775/775	---M-Z	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d-gzip%22	http://timothylock.ca/being-a-uoft-student-during-the-strike/feed/	C:/My%20Web%20Sites/timothy/timothylock.ca/being-a-uoft-student-during-the-strike/feed/index.html	(from http://timothylock.ca/being-a-uoft-student-during-the-strike/)
19:11:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Apr%202015%2023:11:09%20GMT	http://timothylock.ca/?p=587	C:/My%20Web%20Sites/timothy/timothylock.ca/index4c2b.html	(from http://timothylock.ca/being-a-uoft-student-during-the-strike/)
19:11:09	760/760	---M-Z	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d-gzip%22	http://timothylock.ca/the-encounter-with-pebble-support/feed/	C:/My%20Web%20Sites/timothy/timothylock.ca/the-encounter-with-pebble-support/feed/index.html	(from http://timothylock.ca/the-encounter-with-pebble-support/)
19:11:12	18480/18480	---M--	200	added ('OK')	image/jpeg	etag:%224830-510e74b52f064%22	http://timothylock.ca/wp-content/uploads/2015/03/unnamed-225x300.jpg	C:/My%20Web%20Sites/timothy/timothylock.ca/wp-content/uploads/2015/03/unnamed-225x300.jpg	(from http://timothylock.ca/the-encounter-with-pebble-support/)
19:11:12	22840/22840	---M--	200	added ('OK')	image/jpeg	etag:%225938-510e74b4e7bc4%22	http://timothylock.ca/wp-content/uploads/2015/03/unnamed.jpg	C:/My%20Web%20Sites/timothy/timothylock.ca/wp-content/uploads/2015/03/unnamed.jpg	(from http://timothylock.ca/the-encounter-with-pebble-support/)
19:11:12	173/173	---M--	200	added ('OK')	image/gif	etag:%22ad-50682cd36f780%22	http://timothylock.ca/wp-includes/images/smilies/icon_smile.gif	C:/My%20Web%20Sites/timothy/timothylock.ca/wp-includes/images/smilies/icon_smile.gif	(from http://timothylock.ca/the-encounter-with-pebble-support/)
19:11:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Apr%202015%2023:11:13%20GMT	http://timothylock.ca/?p=584	C:/My%20Web%20Sites/timothy/timothylock.ca/index63e6.html	(from http://timothylock.ca/the-encounter-with-pebble-support/)
19:11:35	182920/182920	---M--	200	added ('OK')	image/jpeg	etag:%222ca88-512da495383c4%22	http://timothylock.ca/wp-content/uploads/2015/04/FB_IMG_1428101343397-768x1024.jpg	C:/My%20Web%20Sites/timothy/timothylock.ca/wp-content/uploads/2015/04/FB_IMG_1428101343397-768x1024.jpg	(from http://timothylock.ca/reverse-engineering-the-tvpad4/)
19:11:39	158481/158481	---M--	200	added ('OK')	image/jpeg	etag:%2226b11-512da65e6a3a4%22	http://timothylock.ca/wp-content/uploads/2015/03/IMG_20150403_193203-1024x768.jpg	C:/My%20Web%20Sites/timothy/timothylock.ca/wp-content/uploads/2015/03/IMG_20150403_193203-1024x768.jpg	(from http://timothylock.ca/the-encounter-with-pebble-support/)
19:12:10	189523/189523	---M--	200	added ('OK')	image/jpeg	etag:%222e453-512da6a460624%22	http://timothylock.ca/wp-content/uploads/2015/03/IMG_20150403_132305-768x1024.jpg	C:/My%20Web%20Sites/timothy/timothylock.ca/wp-content/uploads/2015/03/IMG_20150403_132305-768x1024.jpg	(from http://timothylock.ca/the-encounter-with-pebble-support/)
19:14:05	712301/712301	---M--	200	added ('OK')	image/png	etag:%22ade6d-510053fc17744%22	http://timothylock.ca/wp-content/uploads/2015/02/points.png	C:/My%20Web%20Sites/timothy/timothylock.ca/wp-content/uploads/2015/02/points.png	(from http://timothylock.ca/the-hacking-is-real/)
19:14:07	730/730	---M-Z	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d-gzip%22	http://timothylock.ca/the-hacking-is-real/feed/	C:/My%20Web%20Sites/timothy/timothylock.ca/the-hacking-is-real/feed/index.html	(from http://timothylock.ca/the-hacking-is-real/)
19:14:12	30510/30510	---M--	200	added ('OK')	image/png	etag:%22772e-510053fd491e4%22	http://timothylock.ca/wp-content/uploads/2015/02/points-300x154.png	C:/My%20Web%20Sites/timothy/timothylock.ca/wp-content/uploads/2015/02/points-300x154.png	(from http://timothylock.ca/the-hacking-is-real/)
19:14:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Apr%202015%2023:14:13%20GMT	http://timothylock.ca/?p=575	C:/My%20Web%20Sites/timothy/timothylock.ca/indexa379.html	(from http://timothylock.ca/the-hacking-is-real/)
19:15:01	1514842/1514842	---M--	200	added ('OK')	image/jpeg	etag:%22171d5a-512da65d79044%22	http://timothylock.ca/wp-content/uploads/2015/03/IMG_20150403_193203.jpg	C:/My%20Web%20Sites/timothy/timothylock.ca/wp-content/uploads/2015/03/IMG_20150403_193203.jpg	(from http://timothylock.ca/the-encounter-with-pebble-support/)
19:15:32	1946858/1946858	---M--	200	added ('OK')	image/jpeg	etag:%221db4ea-512da49354d64%22	http://timothylock.ca/wp-content/uploads/2015/04/FB_IMG_1428101343397.jpg	C:/My%20Web%20Sites/timothy/timothylock.ca/wp-content/uploads/2015/04/FB_IMG_1428101343397.jpg	(from http://timothylock.ca/reverse-engineering-the-tvpad4/)
19:15:43	2022097/2022097	---M--	200	added ('OK')	image/jpeg	etag:%221edad1-512da6a32fb24%22	http://timothylock.ca/wp-content/uploads/2015/03/IMG_20150403_132305.jpg	C:/My%20Web%20Sites/timothy/timothylock.ca/wp-content/uploads/2015/03/IMG_20150403_132305.jpg	(from http://timothylock.ca/the-encounter-with-pebble-support/)
